filename,Social Media Logo,Logo Detection Confidence,Social Media Logo Type,Social Media Post Screenshot,Screenshot Detection Confidence,Social Media Screenshot Type
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/001997.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/001998.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/001999.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002000.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002001.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002002.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002003.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002004.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002005.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002006.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002007.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002008.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002009.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002010.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002011.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002012.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002013.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002014.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002015.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002016.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002017.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002018.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002019.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002020.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002021.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002022.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002023.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002024.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002025.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002026.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002027.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002028.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002029.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002030.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002031.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002032.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002033.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002034.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002035.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002036.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002037.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002038.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002039.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002040.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002041.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002042.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002043.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002044.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002045.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002046.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002047.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002048.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002049.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002050.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002051.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002052.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002053.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002054.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002055.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002056.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002057.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002058.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002059.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002060.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002061.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002062.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002063.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002064.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002065.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002066.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002067.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002068.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002069.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002070.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002071.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002072.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002073.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002074.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002075.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002076.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002077.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002078.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002079.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002080.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002081.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002082.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002083.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002084.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002085.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002086.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002087.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002088.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002089.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002090.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002091.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002092.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002093.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002094.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002095.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002096.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002097.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002098.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002099.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002100.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002101.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002102.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002103.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002104.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002105.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002106.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002107.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002108.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002109.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002110.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002111.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002112.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002113.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002114.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002115.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002116.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002117.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002118.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002119.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002120.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002121.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002122.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002123.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002124.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002125.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002126.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002127.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002128.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002129.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002130.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002131.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002132.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002133.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002134.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002135.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002136.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002137.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002138.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002139.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002140.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002141.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002142.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002143.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002144.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002145.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002146.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002147.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002148.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002149.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002150.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002151.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002152.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002153.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002154.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002155.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002156.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002157.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002158.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002159.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002160.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002161.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002162.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002163.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002164.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002165.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002166.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002167.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002168.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002169.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002170.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002171.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002172.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002173.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002174.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002175.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002176.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002177.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002178.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002179.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002180.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002181.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002182.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002183.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002184.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002185.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002186.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002187.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002188.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002189.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002190.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002191.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002192.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002193.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002194.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002195.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002196.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002197.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002198.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002199.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002200.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002201.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002202.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002203.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002204.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002205.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002206.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002207.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002208.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002209.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002210.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002211.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002212.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002213.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002214.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002215.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002216.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002217.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002218.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002219.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002220.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002221.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002222.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002223.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002224.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002225.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002226.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002227.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002228.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002229.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002230.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002231.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002232.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002233.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002234.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002235.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002236.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002237.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002238.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002239.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002240.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002241.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002242.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002243.jpg,No,.95,N/A,No,.95,N/A
CNNW_20210110_050000_CNN_Newsroom_Live.frames1fps/002244.jpg,No,.95,N/A,No,.95,N/A
